customer_id,gender,senior_citizen,partner,dependents,tenure,contract,internet_service,tech_support,online_security,paperless_billing,payment_method,monthly_charges,total_charges,num_support_calls,churn
CUST-03957,Male,0,Yes,Yes,53,One year,DSL,No,No,Yes,Mailed check,79.36,4211.54,3,0
CUST-03958,Male,0,Yes,No,7,Month-to-month,No,Yes,No internet service,No,Bank transfer,54.36,393.39,2,1
CUST-03959,Female,0,Yes,Yes,15,One year,DSL,Yes,No internet service,Yes,Electronic check,70.69,1028.89,1,0
CUST-03960,Female,0,Yes,No,69,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,61.88,4244.47,2,0
CUST-03961,Female,0,No,No,62,One year,Fiber optic,Yes,No internet service,Yes,Electronic check,87.28,4969.2,1,0
CUST-03962,Male,0,No,Yes,47,One year,Fiber optic,No,No internet service,No,Bank transfer,70.5,3099.42,1,0
CUST-03963,Male,0,Yes,No,27,Month-to-month,DSL,No internet service,Yes,No,Bank transfer,42.91,1165.58,0,0
CUST-03964,Male,0,Yes,No,14,One year,No,Yes,Yes,Yes,Credit card,73.05,1028.67,2,0
CUST-03965,Female,0,No,Yes,62,Two year,Fiber optic,Yes,No,Yes,Electronic check,73.87,4607.66,0,0
CUST-03966,Male,0,Yes,No,57,Month-to-month,Fiber optic,No,No,Yes,Electronic check,77.78,4153.05,0,1
CUST-03967,Female,0,Yes,No,17,One year,Fiber optic,Yes,No,Yes,Electronic check,90.9,1508.34,0,1
CUST-03968,Female,0,Yes,Yes,43,Two year,No,Yes,No,No,Bank transfer,49.6,1869.09,2,0
CUST-03969,Female,0,Yes,No,45,Two year,Fiber optic,No,No internet service,Yes,Bank transfer,81.7,3305.7,1,0
CUST-03970,Male,0,Yes,No,34,Month-to-month,Fiber optic,Yes,No,No,Electronic check,21.88,712.96,1,0
CUST-03971,Male,0,No,Yes,67,One year,DSL,No,No,Yes,Mailed check,62.0,3701.93,1,0
CUST-03972,Male,0,No,No,9,Two year,DSL,No internet service,No,No,Electronic check,58.13,533.66,3,1
CUST-03973,Male,0,No,Yes,18,One year,DSL,Yes,No internet service,No,Bank transfer,101.2,1716.09,1,1
CUST-03974,Male,0,No,No,6,Month-to-month,DSL,Yes,No,No,Bank transfer,61.09,364.82,0,1
CUST-03975,Female,0,Yes,Yes,50,Month-to-month,DSL,Yes,No,Yes,Electronic check,80.2,3768.16,3,1
CUST-03976,Male,0,No,No,47,One year,DSL,Yes,No,No,Electronic check,20.96,952.7,2,0
CUST-03977,Male,0,No,No,72,Month-to-month,No,No,No,No,Bank transfer,56.21,3696.01,1,0
CUST-03978,Male,0,No,No,39,Month-to-month,Fiber optic,No,Yes,Yes,Credit card,43.84,1694.82,2,1
CUST-03979,Male,0,No,No,10,Month-to-month,No,Yes,No internet service,No,Credit card,120.0,1150.92,2,1
CUST-03980,Female,0,Yes,Yes,32,One year,Fiber optic,No,Yes,No,Bank transfer,48.33,1377.5,2,0
CUST-03981,Female,0,No,No,6,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer,66.83,463.24,2,1
CUST-03982,Female,0,Yes,No,48,Two year,DSL,No,No internet service,Yes,Credit card,68.16,3300.59,1,0
CUST-03983,Male,0,Yes,No,49,One year,Fiber optic,No,No,Yes,Credit card,25.26,1150.57,0,0
CUST-03984,Male,1,Yes,No,62,Two year,DSL,No,No,Yes,Credit card,51.85,2982.33,1,0
CUST-03985,Male,0,Yes,Yes,24,Two year,Fiber optic,No,No,No,Mailed check,75.12,1836.04,0,0
CUST-03986,Male,0,Yes,Yes,22,Month-to-month,No,No,Yes,No,Mailed check,67.14,1435.47,3,1
CUST-03987,Male,0,No,Yes,5,One year,No,No,Yes,Yes,Electronic check,18.0,93.7,0,1
CUST-03988,Male,0,No,No,30,Month-to-month,DSL,Yes,No internet service,Yes,Electronic check,50.83,1366.52,1,1
CUST-03989,Male,0,No,Yes,34,Two year,Fiber optic,No,Yes,Yes,Mailed check,90.52,2755.29,0,1
CUST-03990,Female,0,No,Yes,55,Month-to-month,DSL,No,Yes,Yes,Credit card,79.71,4316.97,0,0
CUST-03991,Male,0,Yes,No,55,One year,DSL,No,No,No,Mailed check,95.45,5026.01,3,0
CUST-03992,Female,1,No,No,10,Two year,DSL,No,No internet service,No,Bank transfer,40.36,397.33,5,0
CUST-03993,Female,0,No,No,20,Month-to-month,DSL,No,No,Yes,Credit card,97.02,1781.34,2,0
CUST-03994,Male,0,Yes,No,37,Two year,Fiber optic,No,Yes,Yes,Mailed check,63.89,2108.61,1,0
CUST-03995,Male,0,Yes,No,24,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,104.81,2518.61,0,1
CUST-03996,Female,1,No,No,1,Month-to-month,DSL,No,No internet service,Yes,Bank transfer,65.08,127.93,0,1
CUST-03997,Male,0,No,Yes,61,Month-to-month,No,Yes,No,Yes,Mailed check,18.0,1037.5,2,0
CUST-03998,Female,0,Yes,No,53,Month-to-month,Fiber optic,Yes,No internet service,No,Mailed check,86.23,4497.67,5,1
CUST-03999,Male,1,No,No,37,One year,Fiber optic,Yes,No,No,Credit card,53.91,1828.29,1,0
CUST-04000,Male,0,No,Yes,23,Two year,Fiber optic,No,No,No,Mailed check,55.59,1251.24,1,1
CUST-04001,Male,0,No,Yes,61,Month-to-month,Fiber optic,No,No internet service,Yes,Mailed check,28.67,1627.7,0,1
CUST-04002,Female,0,No,Yes,2,One year,Fiber optic,No internet service,No,No,Credit card,105.55,273.32,1,1
CUST-04003,Male,0,Yes,No,32,Two year,Fiber optic,No,No,No,Bank transfer,51.97,1583.13,3,1
CUST-04004,Male,0,No,Yes,58,One year,No,No,Yes,Yes,Credit card,104.38,6016.89,3,1
CUST-04005,Male,0,No,No,69,Month-to-month,DSL,No internet service,No,Yes,Mailed check,54.22,3255.57,2,0
CUST-04006,Female,0,Yes,No,18,Two year,Fiber optic,Yes,Yes,Yes,Credit card,41.81,732.08,1,0
CUST-04007,Female,0,No,No,47,Month-to-month,DSL,No,Yes,Yes,Credit card,97.99,4614.1,3,1
CUST-04008,Female,1,No,Yes,13,One year,No,No,No,No,Electronic check,63.17,856.53,0,1
CUST-04009,Female,0,Yes,No,8,One year,DSL,Yes,No,No,Electronic check,63.41,527.33,1,0
CUST-04010,Female,0,No,No,25,One year,DSL,No internet service,No,Yes,Bank transfer,32.96,750.44,0,0
CUST-04011,Male,0,Yes,Yes,64,Month-to-month,No,Yes,No internet service,Yes,Bank transfer,53.56,3402.3,0,0
CUST-04012,Male,1,Yes,No,50,Month-to-month,Fiber optic,No internet service,Yes,Yes,Electronic check,75.72,3371.17,0,0
CUST-04013,Male,0,No,Yes,35,One year,DSL,No internet service,No,Yes,Bank transfer,32.52,1043.72,0,0
CUST-04014,Male,1,No,No,20,Month-to-month,DSL,No internet service,No,Yes,Electronic check,51.52,939.8,1,0
CUST-04015,Female,1,No,No,10,Month-to-month,Fiber optic,No,No,No,Credit card,54.49,550.75,0,1
CUST-04016,Male,1,Yes,Yes,19,One year,No,No,No,No,Bank transfer,66.66,1259.05,2,1
CUST-04017,Female,0,No,Yes,11,One year,Fiber optic,No,No,No,Credit card,101.99,1192.14,2,1
CUST-04018,Male,0,Yes,Yes,13,Month-to-month,DSL,No,No,Yes,Electronic check,57.5,739.96,1,1
CUST-04019,Male,0,No,Yes,50,Month-to-month,Fiber optic,No internet service,No internet service,No,Credit card,47.74,2424.05,0,1
CUST-04020,Female,0,No,No,9,Two year,Fiber optic,No,No internet service,No,Mailed check,120.0,1127.25,5,0
CUST-04021,Female,0,No,No,3,Month-to-month,DSL,No,No internet service,Yes,Electronic check,54.17,203.82,0,1
CUST-04022,Male,0,No,Yes,39,Month-to-month,No,No internet service,No,Yes,Mailed check,60.23,2111.17,0,0
CUST-04023,Male,0,Yes,No,20,Month-to-month,DSL,No,No,Yes,Mailed check,56.05,1034.06,1,0
CUST-04024,Male,0,No,No,33,Month-to-month,No,No internet service,No,Yes,Bank transfer,58.08,1849.31,1,0
CUST-04025,Female,0,Yes,No,10,Two year,Fiber optic,Yes,No,No,Credit card,66.94,705.51,1,0
CUST-04026,Male,0,Yes,No,15,Month-to-month,DSL,Yes,Yes,No,Mailed check,88.02,1240.32,2,1
CUST-04027,Female,0,Yes,No,32,Month-to-month,Fiber optic,No,No,No,Bank transfer,75.1,2286.49,3,0
CUST-04028,Female,0,No,Yes,50,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,91.93,4235.67,0,1
CUST-04029,Female,0,No,Yes,30,Month-to-month,Fiber optic,No,No,Yes,Credit card,91.1,2586.35,0,0
CUST-04030,Male,1,No,No,39,Month-to-month,Fiber optic,Yes,Yes,Yes,Mailed check,70.21,2480.71,2,1
CUST-04031,Male,0,No,Yes,38,Two year,DSL,Yes,No,Yes,Credit card,74.41,2527.95,2,0
CUST-04032,Male,0,No,Yes,19,One year,DSL,No internet service,No,No,Mailed check,92.72,1665.39,0,0
CUST-04033,Male,1,No,No,20,Month-to-month,Fiber optic,No,No internet service,Yes,Mailed check,37.22,766.25,0,1
CUST-04034,Male,0,No,No,31,Month-to-month,DSL,No,Yes,Yes,Credit card,120.0,3727.81,2,1
CUST-04035,Male,0,Yes,No,2,Month-to-month,DSL,Yes,No,Yes,Electronic check,52.19,135.47,0,1
CUST-04036,Male,0,No,No,50,Month-to-month,Fiber optic,No internet service,No,No,Bank transfer,56.23,2475.34,1,0
CUST-04037,Female,0,No,Yes,44,One year,DSL,No internet service,No,Yes,Mailed check,34.7,1442.74,0,0
CUST-04038,Male,0,No,Yes,22,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,35.45,726.97,0,1
CUST-04039,Male,0,No,No,27,One year,No,Yes,No,No,Bank transfer,89.35,2435.54,0,0
CUST-04040,Female,0,No,Yes,23,Two year,No,No internet service,No,Yes,Credit card,120.0,2658.03,1,0
CUST-04041,Male,0,No,No,47,Month-to-month,DSL,No internet service,No,No,Mailed check,50.82,2385.47,3,1
CUST-04042,Male,0,Yes,Yes,55,Two year,Fiber optic,No,Yes,No,Bank transfer,73.68,3574.13,1,0
CUST-04043,Male,0,No,Yes,7,Month-to-month,No,No,No,Yes,Electronic check,70.5,561.47,3,1
CUST-04044,Male,0,No,Yes,30,Month-to-month,Fiber optic,No,No,Yes,Electronic check,90.01,2692.83,1,0
CUST-04045,Male,0,No,Yes,1,Two year,Fiber optic,Yes,No,Yes,Bank transfer,120.0,230.35,1,0
CUST-04046,Female,0,Yes,No,33,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,103.02,3471.27,0,0
CUST-04047,Female,0,Yes,Yes,18,One year,DSL,No,No,No,Electronic check,59.03,1032.46,4,0
CUST-04048,Male,1,Yes,No,24,One year,DSL,No,No internet service,Yes,Credit card,78.22,1705.85,0,0
CUST-04049,Female,0,Yes,No,33,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Mailed check,80.7,2536.74,0,1
CUST-04050,Female,0,Yes,No,23,Two year,DSL,No,No,No,Mailed check,64.5,1505.09,1,1
CUST-04051,Male,0,No,Yes,28,Month-to-month,No,No internet service,Yes,No,Mailed check,37.6,1067.43,3,1
CUST-04052,Male,0,Yes,Yes,55,Two year,Fiber optic,Yes,No,No,Mailed check,45.03,2328.22,4,0
CUST-04053,Male,0,Yes,Yes,59,Month-to-month,DSL,No internet service,Yes,No,Bank transfer,93.7,5396.25,2,0
CUST-04054,Male,0,Yes,Yes,0,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,96.28,85.4,1,1
CUST-04055,Female,0,No,No,27,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,59.81,1481.39,2,1
CUST-04056,Female,0,No,No,61,Two year,DSL,No,No internet service,Yes,Credit card,71.53,4159.63,0,0
CUST-04057,Male,1,Yes,Yes,38,Month-to-month,No,Yes,No,No,Bank transfer,94.93,3381.15,0,1
CUST-04058,Male,0,Yes,Yes,14,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,22.39,293.59,0,1
CUST-04059,Male,0,Yes,No,43,Month-to-month,Fiber optic,No,No,No,Credit card,53.84,2284.16,0,1
CUST-04060,Female,0,No,Yes,10,Month-to-month,No,No,No,No,Credit card,115.45,1180.83,0,1
CUST-04061,Male,1,No,No,1,Month-to-month,Fiber optic,No internet service,Yes,Yes,Bank transfer,72.48,134.53,1,1
CUST-04062,Male,0,No,No,46,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,36.77,1518.04,0,1
CUST-04063,Male,0,No,No,37,Two year,DSL,No,Yes,Yes,Credit card,67.93,2287.51,0,0
CUST-04064,Male,0,No,No,55,Month-to-month,DSL,No,Yes,No,Credit card,90.54,4836.53,1,0
CUST-04065,Male,0,No,No,25,One year,Fiber optic,No,No,Yes,Mailed check,18.0,457.6,0,0
CUST-04066,Male,0,Yes,No,62,One year,Fiber optic,No,No internet service,No,Bank transfer,69.41,3833.14,0,0
CUST-04067,Female,0,Yes,No,30,Month-to-month,Fiber optic,No,No internet service,No,Electronic check,55.69,1677.8,0,0
CUST-04068,Female,0,Yes,No,53,One year,Fiber optic,No,Yes,Yes,Bank transfer,23.95,1252.19,1,0
CUST-04069,Female,0,Yes,No,7,Two year,Fiber optic,Yes,No,No,Electronic check,67.05,521.51,2,1
CUST-04070,Female,0,Yes,No,7,One year,No,No,No internet service,Yes,Electronic check,61.59,461.81,1,0
CUST-04071,Female,0,Yes,Yes,57,Month-to-month,No,No,No internet service,Yes,Bank transfer,64.4,3372.05,0,0
CUST-04072,Male,0,Yes,No,60,One year,DSL,No,No internet service,Yes,Mailed check,56.29,3315.75,4,0
CUST-04073,Female,1,No,No,68,One year,No,Yes,No,No,Electronic check,39.47,2510.98,1,0
CUST-04074,Female,0,No,No,23,Month-to-month,No,No internet service,No internet service,No,Credit card,28.63,606.92,1,0
CUST-04075,Male,1,Yes,Yes,1,One year,DSL,Yes,No,Yes,Credit card,47.73,86.9,0,0
CUST-04076,Female,0,Yes,No,71,Month-to-month,DSL,No internet service,Yes,No,Electronic check,86.48,5720.08,2,1
CUST-04077,Female,0,No,Yes,43,One year,DSL,Yes,Yes,No,Bank transfer,70.83,2885.28,2,0
CUST-04078,Male,0,No,No,18,Two year,Fiber optic,No internet service,No internet service,Yes,Mailed check,63.27,1183.66,0,0
CUST-04079,Female,0,Yes,No,55,Two year,Fiber optic,No,No internet service,No,Credit card,39.01,1991.61,1,0
CUST-04080,Male,0,No,Yes,65,Two year,Fiber optic,No,No,Yes,Bank transfer,55.65,3278.88,0,0
CUST-04081,Female,0,No,No,20,One year,Fiber optic,Yes,No,No,Mailed check,83.43,1742.13,2,0
CUST-04082,Female,0,No,No,56,One year,DSL,No internet service,No,Yes,Credit card,77.62,3921.26,0,0
CUST-04083,Male,0,No,No,57,Month-to-month,Fiber optic,Yes,No,No,Bank transfer,53.07,2621.48,3,0
CUST-04084,Female,0,Yes,Yes,36,Month-to-month,No,No,No,Yes,Electronic check,18.0,651.0,2,0
CUST-04085,Female,0,Yes,No,46,Month-to-month,No,Yes,No,Yes,Mailed check,48.13,2246.65,0,0
CUST-04086,Female,0,No,No,19,Month-to-month,Fiber optic,No,No,No,Credit card,52.93,1008.13,0,1
CUST-04087,Female,0,No,Yes,67,Two year,DSL,No,No,No,Bank transfer,42.32,2622.06,2,0
CUST-04088,Female,1,No,No,71,Two year,DSL,No,No internet service,No,Electronic check,54.67,3666.86,0,0
CUST-04089,Female,0,Yes,No,71,Month-to-month,DSL,No,No internet service,No,Credit card,85.41,5994.55,2,0
CUST-04090,Female,0,Yes,No,53,Month-to-month,Fiber optic,No,Yes,No,Mailed check,64.07,3400.28,1,0
CUST-04091,Male,1,Yes,No,3,One year,DSL,No,Yes,Yes,Electronic check,89.74,310.64,2,0
CUST-04092,Male,0,No,No,26,Month-to-month,No,Yes,Yes,Yes,Credit card,27.29,722.24,1,0
CUST-04093,Male,0,Yes,Yes,32,Two year,Fiber optic,No,Yes,Yes,Credit card,57.37,1784.54,1,1
CUST-04094,Male,0,Yes,No,70,Two year,Fiber optic,No,No,Yes,Bank transfer,18.0,1092.49,0,0
CUST-04095,Female,0,No,No,39,Month-to-month,DSL,Yes,No,No,Bank transfer,54.34,1882.93,1,1
CUST-04096,Male,0,Yes,No,39,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,38.86,1331.86,0,1
CUST-04097,Male,0,Yes,Yes,10,Month-to-month,Fiber optic,Yes,No internet service,Yes,Bank transfer,97.03,1059.09,1,1
CUST-04098,Female,0,Yes,Yes,57,Month-to-month,Fiber optic,No internet service,No,Yes,Credit card,75.24,3988.53,4,1
CUST-04099,Male,0,No,No,24,Month-to-month,DSL,No,Yes,No,Electronic check,90.37,2162.88,0,1
CUST-04100,Male,1,Yes,Yes,6,Month-to-month,No,No,No,Yes,Credit card,54.27,323.0,1,1
CUST-04101,Male,0,Yes,Yes,72,Month-to-month,DSL,No internet service,No,Yes,Electronic check,39.51,2794.75,2,0
CUST-04102,Male,0,No,No,13,Month-to-month,DSL,No,No,No,Mailed check,38.71,499.83,2,1
CUST-04103,Female,0,No,No,1,Month-to-month,No,Yes,No,Yes,Electronic check,71.64,141.64,1,0
CUST-04104,Female,0,No,Yes,5,One year,DSL,No,Yes,No,Mailed check,110.25,613.96,1,1
CUST-04105,Male,0,No,Yes,33,Month-to-month,DSL,No,No,Yes,Bank transfer,75.31,2479.42,1,0
CUST-04106,Male,0,No,No,7,Two year,Fiber optic,No,No internet service,No,Credit card,55.63,420.3,2,1
CUST-04107,Male,0,No,No,61,Month-to-month,Fiber optic,No,No,Yes,Electronic check,60.28,3468.57,2,0
CUST-04108,Female,0,Yes,Yes,37,Month-to-month,DSL,No,No,Yes,Credit card,64.22,2421.41,2,1
CUST-04109,Female,0,Yes,No,23,Month-to-month,DSL,Yes,No internet service,Yes,Credit card,115.67,2566.04,1,0
CUST-04110,Male,0,No,Yes,0,One year,DSL,Yes,No internet service,No,Electronic check,95.84,94.29,0,0
CUST-04111,Male,0,Yes,Yes,35,Month-to-month,Fiber optic,Yes,No internet service,No,Credit card,71.5,2201.83,1,0
CUST-04112,Male,0,Yes,No,11,Month-to-month,DSL,Yes,Yes,Yes,Credit card,67.74,771.11,3,0
CUST-04113,Male,0,Yes,No,71,Month-to-month,Fiber optic,No,Yes,No,Electronic check,72.48,5149.41,2,1
CUST-04114,Male,1,No,No,21,Two year,No,Yes,No,Yes,Electronic check,77.36,1676.21,0,0
CUST-04115,Male,0,No,Yes,34,Month-to-month,DSL,Yes,No internet service,No,Bank transfer,54.67,1765.65,1,1
CUST-04116,Male,0,Yes,No,1,Month-to-month,DSL,No internet service,No,No,Mailed check,43.9,80.85,1,0
CUST-04117,Female,0,Yes,Yes,9,Two year,DSL,No,No internet service,Yes,Mailed check,90.81,882.29,0,0
CUST-04118,Male,0,Yes,Yes,15,Month-to-month,DSL,No internet service,No,Yes,Mailed check,65.55,944.18,2,0
CUST-04119,Male,0,Yes,No,3,Month-to-month,DSL,No internet service,Yes,No,Mailed check,88.72,351.53,0,0
CUST-04120,Male,0,Yes,No,52,Two year,Fiber optic,No,No internet service,No,Credit card,106.15,4993.61,0,0
CUST-04121,Male,0,Yes,No,69,Month-to-month,DSL,No,No internet service,No,Electronic check,78.02,4703.14,0,0
CUST-04122,Male,1,No,No,71,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,73.96,5142.94,1,1
CUST-04123,Male,0,No,No,19,Month-to-month,Fiber optic,No,No,No,Credit card,120.0,2185.7,2,1
CUST-04124,Female,0,Yes,No,57,Month-to-month,No,No,No,Yes,Credit card,70.18,3677.1,4,0
CUST-04125,Female,0,Yes,Yes,36,Two year,DSL,No,No,No,Credit card,37.74,1254.14,1,0
CUST-04126,Female,0,No,No,3,One year,DSL,Yes,No,No,Credit card,57.97,231.2,2,0
CUST-04127,Female,0,Yes,Yes,6,One year,No,No internet service,No,No,Electronic check,103.79,679.85,4,1
CUST-04128,Female,0,Yes,No,39,Month-to-month,DSL,No,No,No,Credit card,32.65,1304.42,2,0
CUST-04129,Male,1,Yes,Yes,30,One year,Fiber optic,No,Yes,No,Mailed check,46.19,1290.9,0,1
CUST-04130,Female,0,No,No,0,One year,Fiber optic,No internet service,Yes,Yes,Mailed check,92.66,84.51,0,1
CUST-04131,Female,0,Yes,No,67,Month-to-month,Fiber optic,No internet service,Yes,No,Mailed check,58.21,3490.27,1,0
CUST-04132,Male,0,Yes,Yes,53,Two year,DSL,No,No,Yes,Credit card,62.24,3073.78,0,0
CUST-04133,Female,0,No,No,36,One year,DSL,No,No,Yes,Bank transfer,91.83,2919.65,4,1
CUST-04134,Male,0,Yes,No,72,One year,Fiber optic,No,No,Yes,Electronic check,47.08,2921.6,3,0
CUST-04135,Female,0,No,No,70,Month-to-month,Fiber optic,No,No,Yes,Electronic check,28.28,1843.16,2,0
CUST-04136,Male,0,No,Yes,71,Month-to-month,Fiber optic,No,Yes,Yes,Bank transfer,30.28,2097.1,2,0
CUST-04137,Male,0,Yes,No,18,One year,Fiber optic,No,No,Yes,Credit card,79.54,1383.65,5,1
CUST-04138,Female,0,Yes,Yes,64,One year,No,No internet service,No,Yes,Bank transfer,71.48,4310.28,1,0
CUST-04139,Female,0,No,Yes,36,Month-to-month,No,No,No,Yes,Credit card,47.69,1617.8,3,0
CUST-04140,Female,1,Yes,Yes,53,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,36.03,1807.52,4,0
CUST-04141,Female,1,Yes,No,62,Two year,DSL,No,No,No,Mailed check,58.24,3545.62,3,0
CUST-04142,Female,0,Yes,Yes,11,Month-to-month,Fiber optic,No,No,Yes,Bank transfer,92.91,1082.11,1,1
CUST-04143,Female,0,No,No,32,Month-to-month,Fiber optic,No internet service,No,No,Credit card,44.1,1419.95,0,0
CUST-04144,Male,1,No,No,9,One year,Fiber optic,No,Yes,No,Mailed check,48.43,427.09,1,0
CUST-04145,Male,1,No,No,20,Month-to-month,DSL,No,No,No,Bank transfer,35.24,679.86,2,1
CUST-04146,Female,0,Yes,No,30,Month-to-month,Fiber optic,No,No internet service,Yes,Electronic check,55.81,1686.25,6,1
CUST-04147,Male,0,Yes,No,62,Month-to-month,DSL,No internet service,No internet service,Yes,Bank transfer,73.45,4587.01,1,0
CUST-04148,Male,0,Yes,Yes,62,Two year,DSL,No,No internet service,Yes,Credit card,117.88,6917.34,0,0
CUST-04149,Female,0,Yes,No,28,Month-to-month,No,Yes,Yes,Yes,Credit card,70.44,1887.41,0,0
CUST-04150,Male,0,No,No,24,One year,Fiber optic,No,No,No,Mailed check,63.66,1535.3,2,0
CUST-04151,Female,0,No,Yes,38,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,86.57,3372.02,1,0
CUST-04152,Female,0,Yes,No,66,One year,Fiber optic,No internet service,No,No,Credit card,82.41,5046.02,1,0
CUST-04153,Male,0,No,No,71,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,50.56,3184.42,1,1
CUST-04154,Female,0,Yes,No,16,Month-to-month,DSL,No,No,No,Mailed check,120.0,1989.3,0,0
CUST-04155,Female,0,No,No,13,Month-to-month,Fiber optic,No internet service,No internet service,Yes,Mailed check,64.39,862.3,0,1
CUST-04156,Male,0,Yes,No,51,One year,DSL,Yes,No internet service,No,Bank transfer,70.91,3214.46,2,0
CUST-04157,Male,0,Yes,Yes,22,Two year,Fiber optic,Yes,Yes,No,Bank transfer,78.78,1628.08,1,0
CUST-04158,Female,0,Yes,No,14,One year,DSL,Yes,No internet service,Yes,Bank transfer,73.65,1030.71,2,0
CUST-04159,Female,0,Yes,No,2,Month-to-month,No,No internet service,No internet service,Yes,Electronic check,103.13,296.93,1,1
CUST-04160,Female,1,No,No,29,Month-to-month,Fiber optic,No internet service,No,No,Electronic check,50.25,1457.9,1,1
CUST-04161,Male,1,No,No,28,Two year,Fiber optic,No,Yes,Yes,Electronic check,84.58,2142.19,1,1
CUST-04162,Male,0,No,No,41,Month-to-month,DSL,No,Yes,Yes,Electronic check,69.11,2561.6,2,1
CUST-04163,Male,1,No,Yes,14,Two year,Fiber optic,No,No,No,Mailed check,89.57,1291.98,2,0
CUST-04164,Male,0,Yes,No,52,Month-to-month,Fiber optic,Yes,Yes,No,Mailed check,59.63,2741.38,3,0
CUST-04165,Male,0,Yes,No,49,One year,Fiber optic,Yes,Yes,Yes,Mailed check,56.24,2600.32,1,0
CUST-04166,Female,0,Yes,No,33,Two year,Fiber optic,No internet service,Yes,Yes,Credit card,83.3,2639.32,1,0
CUST-04167,Male,1,Yes,Yes,13,Month-to-month,No,Yes,No,Yes,Electronic check,73.95,932.71,0,0
CUST-04168,Female,0,Yes,No,37,Month-to-month,Fiber optic,No,No,No,Credit card,44.49,1638.97,2,0
CUST-04169,Female,1,No,Yes,49,Two year,Fiber optic,Yes,Yes,Yes,Electronic check,98.64,4233.2,2,0
CUST-04170,Male,0,No,No,27,Month-to-month,Fiber optic,No,No internet service,Yes,Bank transfer,83.31,2254.81,3,1
CUST-04171,Male,1,Yes,No,19,Month-to-month,Fiber optic,Yes,Yes,Yes,Credit card,63.14,1195.75,0,0
CUST-04172,Female,0,Yes,Yes,36,Month-to-month,Fiber optic,Yes,No,No,Credit card,53.29,1825.98,0,1
CUST-04173,Male,0,No,Yes,25,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer,74.1,1889.72,3,0
CUST-04174,Female,1,No,No,29,One year,DSL,No internet service,No,No,Electronic check,81.51,2152.69,1,0
CUST-04175,Male,0,Yes,Yes,25,Month-to-month,DSL,Yes,No,Yes,Mailed check,25.15,634.36,1,0
CUST-04176,Male,0,Yes,No,22,Month-to-month,DSL,No,No,No,Mailed check,74.39,1502.52,3,1
CUST-04177,Male,0,No,No,52,Two year,No,No,No,Yes,Credit card,81.31,4303.25,4,1
CUST-04178,Female,1,No,No,33,Month-to-month,Fiber optic,No,Yes,No,Mailed check,18.0,523.21,2,0
CUST-04179,Male,0,No,No,34,Month-to-month,Fiber optic,No,No,No,Credit card,69.9,2282.53,1,1
CUST-04180,Male,0,Yes,No,47,One year,Fiber optic,No,Yes,Yes,Credit card,82.37,3460.34,1,0
CUST-04181,Female,0,No,No,26,Two year,Fiber optic,No,No internet service,Yes,Electronic check,79.52,1956.37,3,0
CUST-04182,Female,0,No,No,7,One year,No,No,No,No,Credit card,85.06,593.51,2,1
CUST-04183,Male,0,Yes,Yes,62,Two year,No,No internet service,Yes,Yes,Bank transfer,56.81,3146.23,3,0
CUST-04184,Female,0,Yes,No,4,Month-to-month,No,No internet service,No,No,Bank transfer,39.0,167.53,2,1
CUST-04185,Female,1,No,No,41,Month-to-month,No,Yes,No,No,Mailed check,20.01,715.37,0,0
CUST-04186,Male,0,Yes,No,19,Two year,DSL,No,No,Yes,Mailed check,92.31,1768.47,3,0
